rms,mean,std,variance,max,min,peak_to_peak,kurtosis,crest_factor,dominant_frequency,spectral_energy,label
0.674789,0.125608,0.662995,0.439562,2.274967,-1.273232,3.5482,2.93912,3.371377,48.83,0.321664,POSSIBLE FAULT
0.690719,0.138931,0.676602,0.45779,2.383648,-1.322462,3.70611,2.901883,3.450969,48.83,0.353628,POSSIBLE FAULT
0.651671,0.106553,0.642901,0.413322,2.127448,-1.31444,3.441888,2.612036,3.264601,48.83,0.317625,POSSIBLE FAULT
0.669095,0.116855,0.658812,0.434034,2.301845,-1.382378,3.684222,2.88542,3.440234,48.83,0.323997,POSSIBLE FAULT
0.736687,0.158667,0.719397,0.517532,2.533689,-1.287614,3.821302,3.324358,3.439303,48.83,0.403706,POSSIBLE FAULT
0.64137,0.096265,0.634105,0.402089,2.111297,-1.272172,3.38347,2.740494,3.291853,48.83,0.295624,POSSIBLE FAULT
0.669086,0.121284,0.658002,0.432966,2.384148,-1.322186,3.706334,3.021094,3.563292,48.83,0.328873,POSSIBLE FAULT
0.648879,0.112733,0.639011,0.408335,2.097382,-1.309649,3.407032,2.737272,3.232316,48.83,0.316381,POSSIBLE FAULT
0.65258,0.100148,0.64485,0.415832,2.277606,-1.313918,3.591524,2.920423,3.490154,48.83,0.309289,POSSIBLE FAULT
0.721669,0.144866,0.70698,0.499821,2.494026,-1.302258,3.796284,3.11357,3.455911,48.83,0.354576,POSSIBLE FAULT
0.701851,0.125191,0.690595,0.476922,2.710916,-1.355413,4.06633,3.34826,3.862525,48.83,0.35611,POSSIBLE FAULT
0.66698,0.10855,0.658087,0.433079,2.307156,-1.409983,3.717139,2.892933,3.459108,48.83,0.335341,POSSIBLE FAULT
0.625084,0.089308,0.618671,0.382754,2.130579,-1.290978,3.421557,2.626923,3.40847,48.83,0.279653,POSSIBLE FAULT
0.655694,0.101895,0.647729,0.419553,2.246785,-1.271884,3.518669,2.950326,3.426574,48.83,0.317268,POSSIBLE FAULT
0.711542,0.145827,0.696438,0.485026,2.614881,-1.352801,3.967683,3.282838,3.67495,48.83,0.355312,POSSIBLE FAULT
0.636227,0.091028,0.629682,0.396499,2.171253,-1.343451,3.514704,2.585946,3.412699,48.83,0.300585,POSSIBLE FAULT
0.667101,0.117371,0.656695,0.431248,2.27849,-1.338409,3.616899,2.890168,3.415508,48.83,0.332234,POSSIBLE FAULT
0.672382,0.118091,0.661931,0.438152,2.449601,-1.359177,3.808779,2.874376,3.643167,48.83,0.332807,POSSIBLE FAULT
0.65153,0.111657,0.641891,0.412024,2.218833,-1.302192,3.521025,2.734674,3.405574,48.83,0.316167,POSSIBLE FAULT
0.665494,0.116125,0.655284,0.429397,2.256739,-1.29618,3.552919,2.761596,3.391074,48.83,0.332175,POSSIBLE FAULT
0.657808,0.100359,0.650107,0.422639,2.2931,-1.314494,3.607593,2.904245,3.485973,48.83,0.324666,POSSIBLE FAULT
0.622844,0.088126,0.616578,0.380169,2.158543,-1.294363,3.452905,2.612661,3.465622,48.83,0.29295,POSSIBLE FAULT
0.707104,0.131683,0.694734,0.482655,2.536304,-1.343654,3.879958,3.031791,3.586892,48.83,0.363599,POSSIBLE FAULT
0.677453,0.123529,0.666096,0.443684,2.226424,-1.319731,3.546155,2.943466,3.286462,48.83,0.326199,POSSIBLE FAULT
0.695814,0.127388,0.684054,0.467929,2.450432,-1.326433,3.776865,3.127454,3.521676,48.83,0.360776,POSSIBLE FAULT
0.729062,0.143919,0.714716,0.510819,2.602573,-1.334488,3.937062,3.441673,3.569754,48.83,0.383588,POSSIBLE FAULT
0.644261,0.105169,0.635619,0.404012,2.354686,-1.423329,3.778016,2.681811,3.654863,48.83,0.311289,POSSIBLE FAULT
0.638271,0.095148,0.631139,0.398336,2.043351,-1.414827,3.458178,2.639192,3.201387,48.83,0.298318,POSSIBLE FAULT
0.70607,0.128621,0.694256,0.481992,2.468375,-1.294681,3.763055,3.039502,3.495935,48.83,0.354192,POSSIBLE FAULT
0.676021,0.110009,0.66701,0.444902,2.390969,-1.48589,3.876859,3.05824,3.536828,48.83,0.34925,POSSIBLE FAULT
0.631748,0.095222,0.62453,0.390038,2.130875,-1.321087,3.451961,2.728063,3.372983,48.83,0.298453,POSSIBLE FAULT
0.653008,0.113225,0.643117,0.413599,2.091758,-1.346652,3.438411,2.718835,3.203267,48.83,0.311867,POSSIBLE FAULT
0.637884,0.087208,0.631894,0.39929,2.101508,-1.340312,3.44182,2.721158,3.294501,48.83,0.297786,POSSIBLE FAULT
0.689513,0.133383,0.676489,0.457637,2.459565,-1.405772,3.865338,3.040568,3.567105,48.83,0.347879,POSSIBLE FAULT
0.659318,0.114903,0.649229,0.421498,2.211558,-1.28827,3.499828,2.806218,3.35431,48.83,0.323,POSSIBLE FAULT
0.634939,0.095636,0.627696,0.394002,2.148377,-1.301944,3.45032,2.63334,3.383593,48.83,0.299891,POSSIBLE FAULT
0.619242,0.092954,0.612226,0.374821,2.187481,-1.284263,3.471744,2.624557,3.532513,48.83,0.283317,POSSIBLE FAULT
0.704081,0.137122,0.6906,0.476928,2.496045,-1.277211,3.773256,3.142254,3.545109,48.83,0.362111,POSSIBLE FAULT
0.651105,0.100882,0.643242,0.41376,2.23183,-1.223924,3.455754,2.791811,3.427759,48.83,0.312112,POSSIBLE FAULT
0.717942,0.143555,0.703443,0.494832,2.623563,-1.350327,3.97389,3.137152,3.654283,48.83,0.374608,POSSIBLE FAULT
0.713625,0.149214,0.697851,0.486996,2.60208,-1.333935,3.936015,3.315965,3.646284,48.83,0.373528,POSSIBLE FAULT
0.637805,0.091988,0.631136,0.398333,2.114886,-1.364009,3.478895,2.615563,3.315883,48.83,0.300511,POSSIBLE FAULT
0.650692,0.099008,0.643115,0.413597,2.148741,-1.389956,3.538697,2.676353,3.302241,48.83,0.3091,POSSIBLE FAULT
0.691819,0.119049,0.681499,0.464441,2.456067,-1.286185,3.742251,2.92132,3.550156,48.83,0.345407,POSSIBLE FAULT
0.640291,0.100077,0.632421,0.399957,2.179796,-1.342023,3.521819,2.647876,3.404385,48.83,0.292875,POSSIBLE FAULT
0.702554,0.129874,0.690445,0.476714,2.565411,-1.408377,3.973788,3.265488,3.651551,48.83,0.357277,POSSIBLE FAULT
0.668812,0.109046,0.659863,0.435419,2.292131,-1.320844,3.612975,2.989183,3.427167,48.83,0.330105,POSSIBLE FAULT
0.639624,0.093724,0.63272,0.400334,2.266535,-1.392018,3.658554,2.836138,3.543544,48.83,0.307697,POSSIBLE FAULT
0.64762,0.101202,0.639663,0.409169,2.224474,-1.248114,3.472588,2.734094,3.434847,48.83,0.306712,POSSIBLE FAULT
0.697683,0.141618,0.683159,0.466706,2.496693,-1.357813,3.854506,3.18427,3.578551,48.83,0.359931,POSSIBLE FAULT
0.666934,0.113348,0.657232,0.431953,2.326345,-1.30146,3.627805,2.824059,3.488119,48.83,0.319033,POSSIBLE FAULT
0.630885,0.090296,0.62439,0.389863,2.172925,-1.267294,3.440219,2.762358,3.444247,48.83,0.293763,POSSIBLE FAULT
0.635027,0.095313,0.627833,0.394175,2.109359,-1.329726,3.439085,2.581102,3.321684,48.83,0.287714,POSSIBLE FAULT
0.627744,0.082071,0.622356,0.387327,2.100218,-1.337291,3.437509,2.623442,3.345661,48.83,0.292902,POSSIBLE FAULT
0.661029,0.107776,0.652184,0.425344,2.23172,-1.386098,3.617818,2.79176,3.376127,48.83,0.315012,POSSIBLE FAULT
0.677908,0.12696,0.665914,0.443441,2.419699,-1.372862,3.792561,3.179164,3.569359,48.83,0.331593,POSSIBLE FAULT
0.665555,0.129975,0.652741,0.42607,2.337352,-1.269273,3.606625,2.891089,3.511882,48.83,0.310996,POSSIBLE FAULT
0.682112,0.132178,0.669183,0.447806,2.362455,-1.396735,3.75919,2.917211,3.463442,48.83,0.333439,POSSIBLE FAULT
0.660762,0.109833,0.65157,0.424543,2.451509,-1.313195,3.764704,2.924884,3.710124,48.83,0.319143,POSSIBLE FAULT
0.639688,0.099932,0.631834,0.399214,2.108988,-1.400095,3.509083,2.561323,3.296901,48.83,0.304296,POSSIBLE FAULT
0.656968,0.107727,0.648076,0.420002,2.103322,-1.303087,3.406409,2.767664,3.201558,48.83,0.309873,POSSIBLE FAULT
0.679108,0.117929,0.66879,0.44728,2.607504,-1.403406,4.01091,3.387174,3.839603,48.83,0.341426,POSSIBLE FAULT
0.642193,0.092957,0.63543,0.403771,2.242577,-1.351476,3.594053,2.829653,3.492059,48.83,0.299671,POSSIBLE FAULT
0.662456,0.123201,0.650899,0.423669,2.361734,-1.266904,3.628639,2.957748,3.565119,48.83,0.319971,POSSIBLE FAULT
0.727373,0.147233,0.712316,0.507395,2.600685,-1.293026,3.893711,3.214008,3.575446,48.83,0.38762,POSSIBLE FAULT
0.660657,0.099709,0.65309,0.426526,2.099406,-1.29439,3.393796,2.685764,3.177754,48.83,0.325513,POSSIBLE FAULT
0.635012,0.103445,0.62653,0.39254,2.34527,-1.298521,3.64379,2.68897,3.693267,48.83,0.297614,POSSIBLE FAULT
0.66503,0.113242,0.655318,0.429441,2.356885,-1.346415,3.703299,3.033574,3.544028,48.83,0.32578,POSSIBLE FAULT
0.649572,0.105835,0.640892,0.410743,2.129179,-1.478616,3.607795,2.683495,3.277818,48.83,0.31729,POSSIBLE FAULT
0.686581,0.129195,0.674316,0.454702,2.490099,-1.258543,3.748642,2.956781,3.626811,48.83,0.360817,POSSIBLE FAULT
0.697959,0.13324,0.685123,0.469394,2.674802,-1.318877,3.993679,3.342146,3.832322,48.83,0.342333,POSSIBLE FAULT
0.63716,0.096089,0.629873,0.39674,2.053613,-1.343741,3.397354,2.596945,3.22307,48.83,0.304656,POSSIBLE FAULT
0.625005,0.082262,0.619568,0.383864,2.154217,-1.380138,3.534355,2.690301,3.44672,48.83,0.292052,POSSIBLE FAULT
0.669995,0.117793,0.659559,0.435019,2.396798,-1.313782,3.71058,2.904888,3.577335,48.83,0.325843,POSSIBLE FAULT
0.684094,0.115649,0.674248,0.45461,2.392922,-1.281425,3.674347,3.21988,3.497943,48.83,0.339247,POSSIBLE FAULT
0.616044,0.084358,0.61024,0.372393,1.979799,-1.390773,3.370572,2.593662,3.213732,48.83,0.289735,POSSIBLE FAULT
0.654419,0.106625,0.645674,0.416895,2.154535,-1.315434,3.469969,2.847902,3.292287,48.83,0.321427,POSSIBLE FAULT
0.678594,0.125508,0.666886,0.444737,2.478058,-1.283621,3.761678,3.044277,3.651756,48.83,0.32846,POSSIBLE FAULT
0.630449,0.091746,0.623738,0.389049,1.952123,-1.3887,3.340824,2.543489,3.096401,48.83,0.303463,POSSIBLE FAULT
0.65521,0.109404,0.646011,0.417331,2.235271,-1.251116,3.486387,2.76044,3.411535,48.83,0.325238,POSSIBLE FAULT
0.702721,0.142981,0.688021,0.473373,2.633658,-1.397857,4.031515,3.256571,3.747801,48.83,0.365783,POSSIBLE FAULT
0.682587,0.127994,0.67048,0.449543,2.33418,-1.29112,3.6253,3.046657,3.419606,48.83,0.354633,POSSIBLE FAULT
0.652938,0.113876,0.642931,0.41336,2.100183,-1.307896,3.408079,2.620576,3.216513,48.83,0.316693,POSSIBLE FAULT
0.67718,0.120634,0.666348,0.44402,2.510283,-1.336477,3.84676,3.063407,3.706967,48.83,0.327073,POSSIBLE FAULT
0.671002,0.104099,0.662878,0.439407,2.325652,-1.347666,3.673318,2.897287,3.46594,48.83,0.34056,POSSIBLE FAULT
0.686907,0.132589,0.673989,0.454261,2.323605,-1.349974,3.673579,2.935086,3.382707,48.83,0.322437,POSSIBLE FAULT
0.660018,0.114346,0.650037,0.422548,2.38237,-1.373293,3.755662,2.988364,3.609555,48.83,0.31776,POSSIBLE FAULT
0.632096,0.085442,0.626294,0.392245,2.030105,-1.262784,3.292889,2.61258,3.211705,48.83,0.291955,POSSIBLE FAULT
0.660767,0.114736,0.650729,0.423448,2.182009,-1.335011,3.51702,2.935014,3.302237,48.83,0.319337,POSSIBLE FAULT
0.688752,0.126278,0.677077,0.458433,2.345167,-1.360517,3.705685,2.872869,3.404952,48.83,0.330768,POSSIBLE FAULT
0.652645,0.106158,0.643954,0.414677,2.19921,-1.283309,3.482518,2.975675,3.369685,48.83,0.316763,POSSIBLE FAULT
0.682944,0.126542,0.671118,0.4504,2.452396,-1.32543,3.777826,3.017782,3.590916,48.83,0.337377,POSSIBLE FAULT
0.678294,0.127734,0.666158,0.443767,2.331488,-1.309438,3.640927,3.032582,3.437283,48.83,0.33706,POSSIBLE FAULT
0.698997,0.127256,0.687316,0.472403,2.480256,-1.495408,3.975664,3.111002,3.548306,48.83,0.330549,POSSIBLE FAULT
0.622687,0.083234,0.617099,0.380811,2.054934,-1.351315,3.406248,2.65351,3.300107,48.83,0.291025,POSSIBLE FAULT
0.644766,0.098339,0.637223,0.406053,2.063405,-1.379887,3.443292,2.700616,3.200236,48.83,0.307369,POSSIBLE FAULT
